Question,Confirmation,Factoid,List,Causal,Hypothetical,Complex
Why was the Duke not a friend of Anglicanism?,0,0,0,1,0,0
Why is zinc oxide useful in photocopying products?,0,1,0,1,0,0
After emigration from the west did Jewish communities in places like Poland have a stable or unstable sociopolitical environment?,0,0,0,1,0,1
Why is there no saving grace of relying on these theories?,0,0,0,1,0,0
Why did Naples remain neutral?,0,0,0,1,0,0
Why are glacial crevices formed?,0,1,0,1,0,0
Have the people of Turkey held any feeling towards the cloth symbol of the Greeks?,0,0,0,1,0,0
Why did more than half a million people flee?,0,1,0,1,0,0
Are the bacteria that is found on poultry easy to get rid of?,1,0,0,0,0,0
Are basic antennas expensive?,1,0,0,0,0,0
Why did Libyan Arab Airlines Flight 114 accidentally fly into Israel's airspace?,0,0,0,1,0,0
The ordered the Russian troops to leave the Principalities?,0,1,0,1,0,0
Did the Liverpool Club place in the Champions League in 2005?,1,0,0,0,0,0
Outside of promoting diversity was does Eastland believe the other reason to be against affirmative action is?,0,1,0,0,0,1
Why do researchers calculate the sum of an organisms genes?,0,1,0,1,0,0
Why are plain water and ORT preparations not recommended?,0,1,0,0,0,0
Why did Selz publish his ideas?,0,0,0,1,0,1
Why was Shtokavian suggested as a common language base?,0,1,0,1,0,0
Why do some Muslims oppose allowing women to reveal more of themselves?,0,0,0,1,0,0
Why can temperatures differ so much between the city of Cork and the weather station maintained at the airport?,0,0,0,1,0,1
Why did one person remain on Norfolk Island after others had already left?,0,0,0,1,0,0
Can real stacking be accomplished?,0,0,0,0,1,0
Under glass making conditions were the children exposed to any heating elements?,0,1,0,0,0,0
One company that IBM acquired in 2002 is?,0,1,0,0,0,0
The time span that is counted as the classical for the Greeks is from eras ?,0,1,0,0,0,0
Do the roots and shoots need each other?,0,0,0,0,0,1
Why does race undermine social cohesion in America?,0,0,0,1,0,1
Why were decisions not reported or recoded correctly?,0,0,0,1,0,0
Why did the economy begin to expand?,0,0,0,1,0,0
Why is the ideal junction forward voltage lower?,0,0,0,1,0,0
Does minority leader always employ same strategy for party objectives?,0,0,0,0,0,0
Why did India stop supporting the military in Myanmar in 2008?,0,0,0,1,0,0
Are there any answers to the Pradox of the Stone?,0,1,0,0,0,0
Why was the new iMac G4 considerably more expensive than the G3?,0,0,0,1,0,0
Why is Egypt considered a cradle of civilisation?,0,1,0,1,0,0
Name some automobile manufacturers in the city of Ann Arbor,0,0,1,0,0,0
Does England have its own Parliament?,1,0,0,0,0,0
Why did merchants prefer that their daughters not marry samurai?,0,1,0,1,0,0
Name an example of an insect that undergoes complete metamorphosis?,0,1,0,0,0,0
Which astronomer developed a heliocentric system?,0,1,0,0,0,0
Why don't police use radios?,0,0,0,1,0,0
Why did the committee consider a 8 bit code?,0,0,0,1,0,0
Why were foxes originally hunted?,0,1,0,1,0,0
Why are major teams now encouraged to schedule weaker opponents further nonconference schedule?,0,0,0,1,0,0
Do detritivores have a direct impact on \donor\ organisms?,0,0,0,0,0,1
Why was secondary school introduced in the U.S?,0,0,0,1,0,0
Why did Rice withdraw?,0,0,0,1,0,0
Name an example of an early stem-bird.,0,1,0,0,0,0
Besides installation cost why are private flush toilets too expensive for most residents in Namibia?,0,0,0,1,0,0
Is respiration in animals similar to photosynthesis in plants?,0,1,0,0,0,0
Why were republicans upset with Mann?,0,0,0,1,0,0
Was there a specific topic as the main focus for the second debate?,0,0,0,1,0,0
Why did Cannon believe that physiological responses weren't insufficient cause for emotions?,0,0,0,1,0,0
Can women ask to be a member of the Masonic Lodge?,1,0,0,0,0,0
Are the effects of serotonin limited to the limbic system?,1,0,0,0,0,0
Is amnesia only seen in one form?,1,0,0,0,0,0
Why have Jehovah's Witnesses sometimes been imprisoned?,0,0,0,1,0,0
Why shouldn't zinc be given alone to those with several deficiencies?,0,1,0,1,0,0
Why did a regional referendum in 1996 to merge Berlin with surrounding Brandenburg fail?,0,0,0,1,0,0
Why are ligers more fertile than donkeys?,0,0,0,1,0,0
Why were standard connectors designed to be so robust?,0,0,0,1,0,0
Why does the Geul River contain heavy metals in a significant amount?,0,0,0,1,0,0
Is the Salvadoran population still growing?,1,0,0,0,0,0
Why was a gap left at the mouth of Leyden jars?,0,0,0,1,0,0
By having 3 members on the council in Calcutta from the British Government they were always able to ____ the two EIC members?,0,0,0,0,0,1
Why did the population of pigs and rabbits explode in New Zealand?,0,0,0,1,0,0
Does the loser of the cup gain anything?,1,0,0,0,0,0
In 2006 did most people prefer the Xbox or PS2 versions of cross-platform games?,0,1,0,0,0,0
Why did the term fingers become popular?,0,1,0,1,0,0
Why were naval skirmishes not really seen in the Korean War?,0,0,0,1,0,0
Why were Black politicians upset about the change in immigration laws?,0,0,0,1,0,0
Does ending child labour have a global value?,0,0,0,1,0,0
Why did the US have troops on Okinawa?,0,0,0,1,0,0
Does giant killing happen often?,0,0,0,0,0,1
Do most wide streets carry one-way or two-way traffic?,1,0,0,0,0,0
Why is it difficult to measure corruption?,0,0,0,1,0,0
Is using the tax revenues and credit of the more stable banks to bail out the ones in danger of default an accepted practice?,1,0,0,1,0,0
Why would Italian Americans want to get themselves designated as members of a non-preferred group?,0,1,0,1,0,0
Do European Leagues sell their television rights per a collective level?,1,0,0,0,0,0
Why might Mandarin and Cantonese not be regarded as dialects?,0,0,0,1,0,1
Why has there been a trend for secular Jews to become less religious?,0,0,0,1,0,0
Name one of the states the Mississippi River flows through.,0,1,0,0,0,0
Why was COBOL removed?,0,1,0,1,0,0
Why is a gain of energy difficult to measure by weight?,0,1,0,1,0,0
Why were the protesters arrested?,0,0,0,1,0,0
Why is it said that the Italian style can hold their own session?,0,1,0,0,0,0
Name another race in florida ,0,0,1,0,0,0
Why was the Royal College of Chemistry founded?,0,1,0,1,0,0
Is it probable improbable or impossible that a sovereign would withhold assent?,0,0,0,0,0,1
Why were alternative energy sources judged uneconomical in 2001?,0,0,0,1,0,0
Why did mathematical relations become necessary?,0,0,0,1,0,0
Is treatment with corticosteroids harmful or beneficial?,0,1,0,1,0,0
Cultural life in Utrecht is second to ,0,0,0,0,0,1
Were people in pre-industrial societies considered to have long or short lifespans?,0,1,0,1,0,0
Name an event that can be contributed to the revolution.,0,0,1,1,0,0
Why were acids restricted?,0,0,0,1,0,0
Why did Schumann say the Poles were in mourning?,0,1,0,1,0,0
Are the minority of CDPs connected or disconnected from the North American road network?,1,0,0,0,0,0
Why does basing sexual orientation on one component cause problems?,0,1,0,1,0,0
Within the New Haven metropolitan area contain a Fortune 1000 company located in Orange the name of the company?,0,1,0,0,0,1
Was there a war between the Mexicans and the Texans?,1,0,0,1,0,0
Did America try to make Puerto Rico an English speaking territory?,0,1,0,1,0,0
The setting the mandolin was used in until the 1930's was?,0,1,0,0,0,0
After the Pitt act the Crown began to focus more on _______ efforts of its people in it territories?,0,0,0,1,0,0
During the 19th century was there any advocates for the working children?,0,1,0,0,0,0
Name two contributors to Reformed churches.,0,0,1,0,0,0
Does the two-way section of 10th Street have a dedicated bike lane?,1,0,0,0,0,0
Does the United Grand Lodge of England recognize Prince Hall Lodges?,1,0,0,0,0,0
Why does the Georgian party want to increase support to political parties?,0,1,0,1,0,0
Why is static analysis impossible with query languages?,0,1,0,1,0,0
Are males and females expected to express their sexuality in the same ways or are there discrepancies between genders and cultures?,1,0,0,0,0,0
Why have energy sector regulators not become a key facilitator of renewable energy investments?,0,0,0,1,0,0
Why does DNA replication and transcription occur in the 5'→3' direction?,0,1,0,1,0,0
Why did Victoria live with her mother at the beginning of her reign?,0,0,0,1,0,0
Do milestones such as driving a vehicle serving on a jury voting and marriage all have a common age of responsibility?,0,0,0,0,0,1
Why are there differences in ancient copies of the same text?,0,0,0,1,0,0
Why weren't the Ugyhurs deported back to China?,0,1,0,1,0,0
Voter demographics of Florida in the 1950's,0,0,1,0,0,0
Why were multiple holidays seized by the Catholic population?,0,0,0,1,0,0
Are integrated AC-3 demodulators common in LaserDisc players or a rare find?,0,0,0,0,0,1
Are DVDs partially or entirely digital?,0,1,0,0,0,0
Why was barbiturates and amphetamines restricted?,0,1,0,1,0,0
Does daylight savings sometimes minimize or magnify the drawbacks of standard time?,0,0,0,0,1,0
Along with anti-death penalty advocacy why has there been a shortage in drugs for lethal injections outside of the United States?,0,0,0,1,0,1
Why did this happen?,0,0,0,1,0,0
Did the Rockingham Whigs ever regain power as a opposition to the government?,0,0,0,0,0,1
Why is Samkhya considered theistic?,0,1,0,1,0,0
Why did Allen Weinstein create Google in 2006?,0,1,0,1,0,0
Why wasn't secondary school introduced in the U.S?,0,0,0,1,0,1
Why did King louis approve the privilege?,0,0,0,1,0,0
Why did Poland accept the proposal of the Soviet Union protecting them from a German Attack?,0,0,0,1,0,0
Did the FBI investigate Martin Luther King Jr.?,1,0,0,1,0,0
Why did Neptune appear to be in its exact discover position?,0,1,0,1,0,0
Why was the US not able to provide an adequate response to the Korean invasion?,0,0,0,1,0,0
Why was the Quianjiang Municipality formed?,0,1,0,1,0,0
Why is the color red worn in the Catholic Church?,0,1,0,0,0,0
Why did Whitehead think people continued to subscribe to nonmaterialistic thinking?,0,0,0,1,0,1
Why does Hegel believe we cannot know God?,0,0,0,1,0,0
Why did Spain give part of Catalonia to France?,0,0,0,1,0,0
Why did Northwestern replace its original official colors of black and gold?,0,0,0,1,0,0
Name the other two important Ming generals?,0,0,1,0,0,0
Does Triangle Transit have a van service?,1,0,0,0,0,0
Why does clinical immunology extend to those areas?,0,1,0,1,0,0
Did Arians have one set of beliefs?,1,0,0,0,0,0
Why are CDs limited to one size?,0,1,0,1,0,0
Why were Italian bonds lost by the ECB?,0,0,0,1,0,1
Why were former Sun staff members put in police custody in early 2012?,0,1,0,1,0,0
Why didn't the Soviet government fear the governments of France and Britain?,0,0,0,1,0,0
Why did General MacArthur suggest an amphibious landing at Inchon?,0,0,0,1,0,0
Is teenage alcohol drug use at al all-time high or low?,1,0,0,0,0,0
Whad did Nasser's enemies call him?,0,1,0,0,0,0
In the last 50-60 years have more or less Ashkenazi Jews intermarried with people outside of their community?,0,0,0,1,0,0
Does the minority or majority party have more leadership positions in House?,0,0,0,1,0,0
Why are different materials used in a lab than are used in the environment?,0,0,0,1,0,0
Why did the foundation make the switch?,0,0,0,1,0,0
Has the seamount always been above sealevel?,0,0,0,1,0,0
Why did Hitler use terror bombing against Britain?,0,0,0,1,0,0
Why do many hip hop and R&B artists turn to house music?,0,0,0,1,0,0
Why wasn't Nintendo accused of antitrust behavior?,0,0,0,1,0,0
Why were pejorative terms sometimes used for the native populations?,0,0,0,1,0,0
Do a teen's friends have a large or small impact on their social development?,0,0,0,0,0,1
Name UK influences on the Charismatic movement.,0,1,0,0,0,0
Did they need parental consent?,1,0,0,0,0,0
Why did Callaghan trade with the larger parties?,0,0,0,1,0,0
Are boys or girls more likely in some cultures to be thrown into child labour?,0,0,0,1,0,0
Why did the Russian Orthodox Church and Federation of Jewish Communities of Russian asked members to boycott the concert?,0,1,0,1,0,0
Are there any edifice points of interest that may be of note to visitors of Burma?,0,0,0,0,0,1
Why is renewable energy an unattractive option?,0,1,0,1,0,0
Why is China's government not similar to unity structure?,0,1,0,1,0,0
Why did the political ties between United Kingdom in Hanover and ?,0,0,0,1,0,0
Name three sub-cultures in the Center City?,0,0,1,0,0,0
Is Southampton's crime rate higher or lower than the national average?,1,0,0,0,0,0
Why is the base of a BJT narrow?,0,1,0,1,0,0
Why did the Czechoslavs consider Czech and Slovak to be a single language?,0,1,0,1,0,0
Why is STOVL not used by other navies?,0,1,0,1,0,0
Did MUSE have a large or small target market even in Japan?,0,0,0,0,0,1
Underwood dynasty was old Persian the official language?,0,1,0,0,0,0
Why is there an East End/West End rivalry?,0,0,0,1,0,0
Is precipitation varied or uniform in Western Alaska?,0,1,0,0,0,0
Why was the case of BPN more serious?,0,0,0,1,0,0
What does the Football Association say about the management of the Premier League?,0,1,0,0,0,0
Why did e Melo demarcate the region for production of Port?,0,0,0,1,0,0
Was there a change in the competition format after the Premier League was formed?,0,1,0,0,0,0
Can you name some common vegetables used in Cyprus?,0,0,1,0,0,0
Why did China need to resettle people into Gorges?,0,0,0,1,0,0
Is it OK to drink alcohol while taking any risks?,1,0,0,0,0,0
An example of an unaspirated stop is?,0,1,0,0,0,0
